DrivHist,DrivingSkill,Age,RuggedAuto,Mileage,VehicleYear,ILiCost,ThisCarDam,AntiTheft,DrivQuality,RiskAversion,GoodStudent,OtherCar,MakeModel,Accident,SocioEcon,HomeBase,PropCost,CarValue,Antilock,ThisCarCost,OtherCarCost,Theft,Airbag,MedCost,SeniorTrain,Cushioning
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,None,False,Normal,Adventurous,False,True,Luxury,None,UpperMiddle,City,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,None,True,Excellent,Cautious,False,True,Economy,None,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,HundredThou,Moderate,False,Normal,Adventurous,False,True,Economy,Moderate,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,True,HundredThou,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,Economy,None,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,FiveThou,Current,Thousand,None,False,Poor,Normal,False,True,FamilySedan,None,Middle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,True,SportsCar,None,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Expert,Adult,Tank,TwentyThou,Older,Thousand,None,False,Excellent,Normal,False,True,FamilySedan,None,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,None,True,Normal,Cautious,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Senior,Tank,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
One,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Severe,False,Poor,Normal,False,False,SportsCar,Severe,Middle,Suburb,TenThou,FiveThou,False,TenThou,TenThou,False,False,Thousand,False,Poor
One,Expert,Adult,Football,FiftyThou,Older,Thousand,None,False,Excellent,Adventurous,False,False,FamilySedan,None,Middle,Suburb,TenThou,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,None,True,Normal,Normal,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Poor,Adventurous,False,True,FamilySedan,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,FiftyThou,Current,TenThou,Severe,False,Poor,Adventurous,False,True,FamilySedan,Severe,UpperMiddle,Rural,HundredThou,TwentyThou,True,HundredThou,TenThou,False,True,Thousand,False,Good
Many,SubStandard,Adult,Tank,FiftyThou,Older,Thousand,None,True,Poor,Normal,False,True,FamilySedan,None,UpperMiddle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,Football,TwentyThou,Current,Thousand,None,True,Poor,Adventurous,True,True,Economy,None,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,Economy,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Senior,EggShell,Domino,Current,Thousand,None,False,Normal,Adventurous,False,True,FamilySedan,None,UpperMiddle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,Football,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,False,FamilySedan,Mild,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
One,SubStandard,Senior,EggShell,FiveThou,Older,Thousand,None,True,Poor,Normal,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,Economy,Severe,Prole,City,Million,FiveThou,False,TenThou,HundredThou,False,False,HundredThou,False,Poor
Zero,Normal,Adolescent,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Normal,False,False,Economy,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,Expert,Adult,EggShell,Domino,Older,Thousand,None,False,Excellent,Adventurous,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,Tank,FiftyThou,Current,Thousand,None,True,Poor,Normal,False,True,Luxury,None,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,Football,Domino,Older,Thousand,None,False,Normal,Adventurous,False,False,FamilySedan,None,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Expert,Adult,Football,TwentyThou,Older,Thousand,None,False,Excellent,Normal,False,False,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
One,Normal,Adolescent,Tank,FiveThou,Older,Thousand,None,False,Normal,Adventurous,False,False,FamilySedan,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Normal,Adult,Football,Domino,Older,Thousand,None,True,Normal,Normal,False,True,FamilySedan,None,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,FiftyThou,Older,Thousand,Severe,False,Poor,Normal,False,True,FamilySedan,Severe,Middle,Rural,Million,TenThou,False,TenThou,HundredThou,False,False,Million,False,Fair
Zero,Normal,Adolescent,Football,TwentyThou,Older,Thousand,None,False,Normal,Adventurous,False,True,FamilySedan,None,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,EggShell,TwentyThou,Older,Thousand,None,True,Excellent,Cautious,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,Moderate,False,Normal,Normal,False,True,FamilySedan,Moderate,Middle,Suburb,HundredThou,TwentyThou,False,HundredThou,Thousand,False,False,TenThou,False,Fair
One,SubStandard,Adult,EggShell,FiveThou,Older,TenThou,Severe,False,Poor,Normal,False,True,Economy,Severe,Prole,Rural,TenThou,TenThou,False,TenThou,TenThou,False,False,TenThou,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Middle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,FiftyThou,Current,Thousand,None,True,Poor,Normal,False,True,FamilySedan,None,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Many,SubStandard,Adolescent,Football,FiveThou,Older,Thousand,None,False,Poor,Psychopath,False,True,FamilySedan,None,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adolescent,EggShell,FiveThou,Current,Thousand,None,False,Normal,Normal,False,True,SportsCar,None,Middle,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,Tank,FiftyThou,Current,TenThou,Severe,True,Poor,Normal,False,True,FamilySedan,Severe,UpperMiddle,Secure,HundredThou,TwentyThou,True,HundredThou,TenThou,False,True,TenThou,False,Excellent
Zero,Normal,Senior,Football,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,True,Economy,None,Prole,Rural,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Good
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,True,Economy,None,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,True,False,Thousand,False,Fair
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,Mild,False,Poor,Adventurous,False,True,Luxury,Mild,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Many,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Normal,Adventurous,False,True,SportsCar,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Many,Normal,Adult,Tank,Domino,Older,Thousand,None,False,Excellent,Adventurous,False,False,FamilySedan,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,Domino,Current,Thousand,Severe,False,Poor,Normal,False,True,SportsCar,Severe,Middle,Suburb,HundredThou,TwentyThou,True,HundredThou,Thousand,False,True,Million,False,Poor
Many,SubStandard,Adult,Football,FiftyThou,Current,Thousand,None,True,Poor,Adventurous,False,True,Luxury,None,Wealthy,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Adolescent,EggShell,FiftyThou,Older,Million,Severe,True,Poor,Normal,False,False,Economy,Severe,Prole,City,TenThou,FiveThou,False,TenThou,Thousand,False,False,TenThou,False,Poor
Zero,Normal,Adolescent,EggShell,Domino,Older,Thousand,Mild,True,Normal,Normal,False,True,SportsCar,Mild,UpperMiddle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adolescent,Tank,FiftyThou,Current,Thousand,None,True,Normal,Cautious,True,True,Luxury,None,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Many,SubStandard,Senior,Tank,FiftyThou,Older,Thousand,None,True,Poor,Cautious,False,True,FamilySedan,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Excellent
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,None,False,Normal,Normal,False,False,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Adult,Tank,FiveThou,Older,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Prole,Suburb,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Zero,Normal,Adult,EggShell,FiveThou,Current,Thousand,None,True,Normal,Normal,False,True,Economy,None,UpperMiddle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Senior,Football,TwentyThou,Current,Thousand,None,True,Normal,Normal,False,True,Luxury,None,UpperMiddle,Secure,TenThou,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Good
Many,SubStandard,Adolescent,Football,FiftyThou,Current,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Prole,Rural,HundredThou,TenThou,False,TenThou,HundredThou,False,True,Thousand,False,Good
Many,SubStandard,Adolescent,Tank,FiftyThou,Older,Thousand,None,False,Poor,Normal,False,False,FamilySedan,Mild,Prole,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,Football,FiveThou,Older,Thousand,None,False,Poor,Normal,False,False,FamilySedan,None,UpperMiddle,Suburb,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiftyThou,Current,Thousand,None,False,Poor,Adventurous,False,True,FamilySedan,None,UpperMiddle,Rural,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Adult,EggShell,TwentyThou,Current,Thousand,None,False,Excellent,Adventurous,False,True,Economy,None,Prole,City,TenThou,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,None,True,Excellent,Cautious,False,True,FamilySedan,None,Middle,Secure,TenThou,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Senior,Football,TwentyThou,Current,Thousand,None,True,Normal,Normal,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,EggShell,FiftyThou,Older,Thousand,None,True,Excellent,Cautious,False,True,Economy,None,Prole,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,True,Fair
One,SubStandard,Adult,Tank,Domino,Older,Thousand,Mild,False,Poor,Normal,False,True,FamilySedan,Moderate,Prole,City,HundredThou,FiveThou,False,Thousand,HundredThou,False,False,Thousand,False,Good
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,True,FamilySedan,None,Middle,Secure,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Excellent
Zero,Expert,Senior,EggShell,FiftyThou,Older,Thousand,None,False,Excellent,Normal,False,False,Economy,None,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,False,Excellent,Adventurous,False,True,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Senior,EggShell,Domino,Older,Thousand,None,False,Normal,Normal,False,True,Economy,None,UpperMiddle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Zero,Normal,Adult,Football,FiveThou,Current,Thousand,Mild,False,Poor,Adventurous,False,True,Luxury,Mild,UpperMiddle,City,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adolescent,EggShell,FiftyThou,Older,Thousand,Severe,False,Poor,Adventurous,False,False,Economy,Severe,Middle,Rural,TenThou,FiveThou,False,TenThou,TenThou,False,False,TenThou,False,Fair
Zero,Expert,Adolescent,Tank,TwentyThou,Older,Thousand,None,False,Excellent,Normal,False,False,FamilySedan,None,Prole,Rural,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adolescent,EggShell,TwentyThou,Current,Thousand,Mild,False,Poor,Adventurous,True,True,SportsCar,Mild,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,FiveThou,Current,Thousand,Mild,True,Poor,Cautious,False,True,Economy,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Fair
One,SubStandard,Senior,EggShell,FiftyThou,Current,Thousand,Mild,True,Poor,Cautious,False,True,SportsCar,Mild,UpperMiddle,Secure,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Poor
Zero,Normal,Adult,Tank,FiftyThou,Current,Thousand,None,False,Normal,Normal,False,False,FamilySedan,None,Prole,City,Thousand,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Expert,Adolescent,EggShell,TwentyThou,Older,Thousand,None,False,Excellent,Normal,False,True,Economy,None,Prole,City,TenThou,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
One,Normal,Senior,Tank,FiftyThou,Current,Thousand,None,False,Normal,Adventurous,False,True,Luxury,None,UpperMiddle,City,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,None,True,Normal,Normal,False,True,SportsCar,None,UpperMiddle,Secure,TenThou,TwentyThou,True,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Senior,EggShell,FiveThou,Older,Thousand,None,True,Normal,Cautious,False,False,SportsCar,None,Middle,Secure,Thousand,FiftyThou,False,Thousand,Thousand,False,False,Thousand,True,Poor
Zero,Normal,Adult,Football,TwentyThou,Older,Thousand,Mild,True,Normal,Normal,False,True,FamilySedan,Mild,UpperMiddle,Secure,TenThou,TenThou,False,TenThou,Thousand,False,False,Thousand,False,Fair
Many,SubStandard,Adolescent,Tank,Domino,Older,Thousand,Mild,True,Poor,Cautious,False,False,FamilySedan,Severe,Middle,Secure,HundredThou,FiveThou,False,Thousand,HundredThou,False,True,HundredThou,False,Excellent
Zero,SubStandard,Adult,Football,TwentyThou,Older,Thousand,Severe,True,Poor,Cautious,False,True,FamilySedan,Severe,Middle,Secure,TenThou,FiveThou,False,TenThou,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,Football,TwentyThou,Current,Thousand,None,False,Excellent,Adventurous,False,True,FamilySedan,None,UpperMiddle,Secure,Thousand,TenThou,True,Thousand,Thousand,False,True,Thousand,False,Good
Zero,Normal,Senior,Tank,TwentyThou,Older,Thousand,None,True,Normal,Cautious,False,True,FamilySedan,None,Middle,Secure,Thousand,TwentyThou,False,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Normal,Adult,EggShell,FiftyThou,Older,Thousand,None,True,Normal,Cautious,False,False,SportsCar,None,Prole,City,Thousand,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Fair
Many,Normal,Senior,Football,TwentyThou,Older,Thousand,None,True,Excellent,Cautious,False,True,Luxury,None,UpperMiddle,Secure,Thousand,FiftyThou,False,Thousand,Thousand,False,True,Thousand,True,Good
Zero,Normal,Adult,Tank,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Secure,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
Many,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Moderate,False,Poor,Normal,False,True,Economy,Moderate,Middle,Suburb,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,FiveThou,Current,Thousand,Moderate,False,Poor,Normal,False,True,Economy,Mild,Prole,City,TenThou,TenThou,False,TenThou,Thousand,False,True,Thousand,False,Fair
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,True,SportsCar,Mild,Middle,Suburb,TenThou,TwentyThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Many,SubStandard,Adult,EggShell,TwentyThou,Older,Thousand,Mild,False,Poor,Normal,False,False,Economy,Mild,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,Expert,Senior,Tank,FiftyThou,Current,Thousand,None,False,Excellent,Normal,False,True,Luxury,None,UpperMiddle,Suburb,Thousand,FiftyThou,True,Thousand,Thousand,False,True,Thousand,True,Excellent
Zero,Normal,Adult,Tank,FiftyThou,Older,Thousand,None,False,Excellent,Adventurous,False,False,FamilySedan,None,Middle,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,False,Excellent
Zero,Normal,Adult,EggShell,TwentyThou,Older,Thousand,None,False,Normal,Normal,False,True,Economy,None,Prole,City,Thousand,FiveThou,False,Thousand,Thousand,False,False,Thousand,False,Poor
Zero,SubStandard,Adult,EggShell,FiftyThou,Older,Thousand,Severe,True,Poor,Cautious,False,False,Economy,Severe,Prole,City,HundredThou,FiveThou,False,TenThou,HundredThou,False,False,Million,False,Poor
Zero,Normal,Senior,EggShell,TwentyThou,Current,Thousand,None,False,Normal,Normal,False,True,Economy,None,Prole,City,Thousand,TenThou,False,Thousand,Thousand,False,True,Thousand,True,Fair
Zero,Normal,Adult,Football,FiftyThou,Older,Thousand,None,False,Normal,Normal,False,True,FamilySedan,None,Middle,Suburb,Thousand,TenThou,False,Thousand,Thousand,False,False,Thousand,False,Good
